ID,Name,Lat,Lng,Region
960345,مؤسسة منارة المنار للمقاولات,0,0,
413687,مؤسسة اريف الغدير للتجارة,24.55769,46.76669,Center
723487,مؤسسة الصندوق السكري للتجارة,24.78738,46.87707,Center
731845,حلاق المستعد للحلاقة,24.67665,46.81281,Center
718087,ورشة السكب تسعه لخدمات السيارات,24.17855,47.36296,Center
717061,مؤسسة خيرات شبرا للتجارة,24.67912,46.81732,Center
1196357,مقهى سيتي أوبشن,0,0,
725567,مغسلة صلاح مجلي صخري الظفيري لخدمات السيارات,24.57099,46.7706,Center
1238591,مؤسسة رحاب حسن البركاتي التجارية,0,0,
722063,حلاق قمم الاحتراف للحلاقة,24.55337,46.68067,Center
717591,خياط منال محمد بن مناور العنزي للخياطة الرجالية,24.78288,46.80749,Center
387880,مؤسسة صالح سعود محمد الحربي التجارية,24.67085,46.70899,Center
722484,شركة مزايا فود التجارية,24.60683,46.77382,Center
722484,شركة مزايا فود التجارية,24.6068,46.77392,Center
810663,مقهى أتراب لتقديم المشروبات,20.14873,40.28167,West
715762,مؤسسة ابن البلدللمقاولات,24.81095,46.88612,Center
723970,مؤسسة لما منصور بن حمد الشريد التجارية,24.5982,46.73119,Center
723926,مؤسسة صالح منصور ابراهيم المنصور للمقاولات العامة,24.63472,46.71684,Center
720005,مؤسسة نواف سليمان ابراهيم بن عاصم للتجارة,24.57238,46.63665,Center
1072203,مؤسسة يحي علي فايع الشهراني التجارية,0,0,
770525,بقالة جزيرة ليالينا للمواد الغذائية,24.61953,46.71522,Center
1196340,مقهى سيتي أوبشن,18.35556,42.72495,South
557455,صالون شعاع سند مرزوق الظفيري للحلاقة الرجالية,28.40418,45.95802,East
782087,خياط إنجاز التفصيل للخياطة,0,0,
900914,مؤسسة مقهى كيف الجنوب لتقديم المشروبات,0,0,
654689,مغاسل فوزيه عوض محمد الوادعي للملابس,24.85297,46.82846,Center
676051,تموينات ابراهيم بن احمد بن محمدعلان مباركي للمواد الغذائية,21.4029,39.8173,West
674800,مؤسسة نوره ناصر سلطان السبيعي التجارية,21.4736,39.99306,West
1114953,Bayan Suleiman bin Hasan Alharbi For designing Establishment,0,0,
676765,مؤسسة سلطان عبدالله ضيف الله القثامى للمقاولات العامة,21.43523,39.83943,West
637066,بوفية عبدالرحمن عبدالعزيز بن علي اللحيدان للوجبات السريعة,24.7189,46.6725,
674891,مؤسسة رمزي كريم بن مطلق السلمي للمقاولات العامة,21.43199,39.82952,West
673763,مؤسسة ادريس عبدالله بن محمد مظفر للكماليات,21.35685,39.82815,West
1233073,خياط دقة الأبرة للخياطة,0,0,
675793,مؤسسة يحيى حسن محمد ذباب التجارية,21.41396,39.82213,West
864108,صالون التميز والاناقة للحلاقة الرجالية,28.12139,45.66955,East
674595,مؤسسة اميره حسن ابوزيد محمد الشريف للحوم,21.34072,39.69242,West
998542,Wasem Alitqan Establishment For commercial Business,0,0,
591758,مؤسسة ركن الابداع للديكور,0,0,
1107350,RS99 Establishment For shaving,0,0,
778536,تموينات وائل مضحي سمر العنزي للمواد الغذائية,24.87567,46.65801,Center
677931,مؤسسة دورة الكواكب للسجاد,27.52571,41.70209,North
992739,Saraya Al Hijaz Restaurant For Meals Establishment,0,0,
679004,تموينات بندر عبدالله مرزوق الشمري للمواد الغذائية,27.0713,43.02393,North
1046565,Zaman Mazajak Establishment For Trading,24.67278,46.85325,Center
679379,حلاق سهاري سليم مخلد العرماني للحلاقة الرجالية,26.49486,42.12469,North
1057428,SHAJANAH SALEH HARAZI Establishment,21.54967,39.16363,West
1055047,تموينات اسرار فهد خالد الجودي للتجارة,0,0,
1000614,مؤسسة روافد الجنوب للمياه المعدنية,28.43243,46.04157,East
678909,مؤسسة الصمان الخادر لتقديم المشروبات,24.68998,46.59235,Center
782852,مؤسسة محمد ميرزا المختار التجارية,26.55217,50.07273,East
679144,خياط شمال شوط للخياطة الرجالية,27.5645,41.68235,North
775906,مؤسسة فاطمه رشيد هوصان العتيبي لتقديم الوجبات,28.40236,36.58039,North
886436,مؤسسة سلال بطحان للخضار والفواكه,17.02912,43.04593,South
769549,ورشة متعب سعد سالم الحربي لمكينيكا السيارات,28.42813,46.03193,East
852121,محل سله فوالة للخضار والفواكه,25.41472,49.5883,East
963569,مؤسسة الفروع الخمسة للخدمات العقارية,0,0,
945332,مطعم شراع اليخت للاسماك,20.02857,41.41147,South
674506,مؤسسة ركن اليقين للتجارة,26.3211,43.98214,Center
585762,بنتي نواره Establishment Commercial,26.4547,50.1051,East
778276,مطاعم اسماك أساس الدانة لتقديم الوجبات,24.67104,46.84155,
982256,Establishment rawai halaqa,0,0,
783801,مؤسسة ليالينا اثنين التجارية,18.3417,42.46819,South
674409,تموينات عتاب محمد شائق ال شائق للمواد الغذائية,24.73405,46.83965,Center
1046880,ريحة جوري Shop For Perfumes,23.6275,46.50852,Center
674409,تموينات عتاب محمد شائق ال شائق للمواد الغذائية,24.73408,46.83965,Center
676490,مؤسسة فهد عبيد سعود السهلي للخضار وللفواكهة,24.88649,46.8642,Center
643471,مؤسسة حره عبدالله صالح العبيد التجارية,24.76274,46.68433,Center
761850,تموينات عربة ترف للمواد الغذائية,24.52612,46.66041,Center
771880,مطابخ حوراء لتقديم الوجبات,18.78283,42.2494,South
1125617,مؤسسة لطافة الغيم,0,0,
683313,بقالة ماجده معتق السندي الشمري للمواد الغذائية,30.35473,42.23452,North
684118,بقالة الجود طريف للمواد الغذائية,31.66349,38.69311,North
819370,مؤسسة على محمد على الثعلبي للتجارة,20.1501,40.28014,West
839681,مؤسسة قرمشة غزل التجارية,24.62546,46.51822,Center
684118,بقالة الجود طريف للمواد الغذائية,31.66425,38.68916,North
634589,حلاق عبدالله بن غازي بن علي العصيمي للحلاقة الرجالية,24.56693,46.79915,Center
645762,مغاسل وسام المحاله لغسيل الملابس,18.25513,42.60781,South
970852,Establishment fan alinaya almisriyah lilsayarat,0,0,
1120971,alnajm alrabi Establishment Commercial,0,0,
980163,Establishment rawai athin,0,0,
679842,مؤسسة محمد عبدالله غازي الحموان التجارية,24.71858,46.67332,
1235256,مؤسسة حسن احمد عسيري للخدمات التجارية,0,0,
678114,مؤسسة مسار المحترفين العرب للمقاولات العامة,30.18853,38.22214,North
664173,محل قطوف سحاب للخضار والفواكه,29.82667,39.85785,North
882249,مؤسسة أرزاق النخيل للتمور,30.49435,38.21617,North
674416,صالون عذاب سعود عبدالله الخميس للحلاقة الرجالية,31.3398,37.33046,North
680011,مطعم كرم النيل لخدمات الاعاشة,24.71855,46.67335,
837213,مؤسسة سند محمد حرمل القحطاني للمقاولات العامة,21.54795,39.20848,West
928346,شركة لدن العربية للتشغيل والصيانة ,21.56478,39.16384,West
687524,مؤسسة عبدالله خضران مسفر الزهراني للمقاولات,20.02075,41.46174,South
1193687,فوال زاوية قصي لتقديم الوجبات,16.94751,42.69298,South
1244235,صالون محمد بن يوسف بن بكر ساده للحلاقة,21.43457,39.79853,
679455,مؤسسة عبدالعزيز بن يحي بن محمد الزهراني للتنجيد,19.94207,41.25058,South
682510,فوال أطايب اللؤلؤة للأكلات الشعبية,24.7994,46.88512,Center
680247,خياط اناقة البشائر للخياطة الرجالية,19.75751,41.91109,South
759640,خياط شرق النيل للخياطة الرجالية,27.51662,41.69275,North
955516,مطعم زود ريدان لتقديم الوجبات,24.83796,46.87916,Center
1125313,Establishment MOHAMMED EISI ALFAIFI,21.57586,39.14625,West
679624,مغاسل مهره سعييد عبدالله الحارثي لغسيل الملابس,18.31779,42.72483,South
685189,بقالة نجلاء راضي عبدان العتيبي للمواد الغذائية,21.52256,40.57905,South
1123320,anamil alhura Salon For men's shaving,0,0,
1239361,Establishment GHAZALAH ASIR ALHUMUD,0,0,
682304,مؤسسة عبدالله خضران مسفر الزهراني للمقاولات,20.02076,41.46169,South
1118583,fikrah jahizah Bookstore,0,0,
958577,Rawai alNakha Shop Commercial Establishment,21.61519,39.18189,West
676829,صالون زانه علي دحبان عسيري للحلاقة,18.08777,42.22465,South
1154844,مؤسسة جود الرخاء للتصميم,0,0,
1053085,مؤسسة ايمن محمد عبدالرحمن الحبيشي للادوات الكهربائية,0,0,
1123215,HUSNIYYAH MOHAMMED ALASIRI Establishment,18.53761,42.02305,
783770,وليد عوض العواذل Establishment For Trading,0,0,
677613,مكتب ولكم للخدمات العامة,19.38631,41.07326,South
1121697,مؤسسة يوسف مشهور علي الشمراني التجارية,0,0,
1131341,مؤسسة العنود عايض غازي العلياني,0,0,
677600,محل مزيفه يحي بخيت الحدري للتجارة,17.74175,42.2783,South
1209143,مؤسسة حكومه شداد الراشدي لتقديم الوجبات,20.27457,41.65923,South
676966,حلاق الامتياز بالبرك للحلاقة,18.21443,41.53398,South
678575,مطعم ركن عوافي لتقديم الوجبات,17.05174,43.21943,South
675897,مطعم فاطمه احمد حسن ابوسارحه لتقديم الوجبات,17.98506,41.67753,South
677824,محل هناء ابراهيم غربي البيشي للتجارة,17.77561,41.93473,South
677616,مكتب الانجاز الذكي للخدمات الالكترونية,28.43369,36.55838,North
1109785,مؤسسة ندا للمياه والمشروبات الغازية,24.15221,47.35775,Center
676832,تموينات انفال الغربية للمواد الغذائية,28.34937,36.51469,North
792428,مؤسسة لحن الامل التجارية,21.47933,39.37122,West
1193030,محل سلة الحوت للتجارة,24.67082,46.84189,
853236,محل دلال منور شديد الرشيدي للملابس الجاهزة,26.61094,37.92392,North
674770,ورشة ريم الشمال لصيانة السيارات,28.39804,36.56581,North
1056375,qilah halla Retail Store For food products,0,0,
1116636,waqt alnashami Café For Beverages,0,0,
842040,مؤسسة غدير هليل محمد الحربي للتجارة,24.45818,39.611,North
676980,مؤسسة علي سليم سليمان البلوي التجارية,28.41801,36.43691,North
905658,مؤسسة أسواق محسن راشد بن عايض المصارير للتجارة,0,0,
773337,محل محمد ابراهيم حسن كريري التجارية,21.59027,39.17242,West
859294,مؤسسة أفنان كار لكهرباء السيارات,24.67104,46.84155,
995128,شركة النكهات الأصلية التجارية,21.57495,39.20613,West
680537,محل أصول الطبخ للحلويات,28.37992,36.5805,North
674459,مشغل كامله رمضان الحربي للخياطة النسائية,25.03822,37.25873,North
930110,محل زاد الجنوب للمواد الغذائية,24.82688,46.59198,Center
675167,عصائر جوس فتامين لتقديم المشروبات,28.3962,36.54006,North
674706,مشغل كامله رمضان الحربي للخياطة النسائية,25.03426,37.26015,North
722778,مؤسسة ناصر محمد الرياحي البقمي للسيارات,21.41324,39.2283,West
770329,مؤسسة حنان مرشد هندى الشمري لقطع الغيار المستعملة,21.77516,39.25593,West
675444,مطعم فطيرة أحلا لتقديم الوجبات,28.39758,36.58419,North
1059200,عصائر ذوق الأسرة للعصيرات,0,0,
978300,SALEH ABDULWAHED ALZAHRANI Establishment Commercial,21.47321,39.21774,West
974360,مؤسسة لحوم محمد للحوم الطازجة,24.55322,46.62147,Center
1123426,dawajin alhijaz Shop,0,0,
841534,مؤسسة خالد حماد محمد المالكي للمقاولات,21.61441,39.15861,West
675489,مؤسسة دروب الثلاثين التجارية,28.39687,36.56866,North
771240,بوفية نبراس الخالدية لتقديم الوجبات,28.37994,36.55792,North
675068,محل عبدالعزيز فرج عويضه البلوي للخضار والفواكه,28.40511,36.53766,North
677140,بوفية درة سرا للوجبات السريعة,28.40357,36.53906,North
967862,مؤسسة جمعه موبص سفر الحارثي لتنظيم المعارض والمؤتمرات,21.23031,40.4287,South
642083,مطعم سلوى سليمان بن حجاج الصبحي لتقديم الوجبات,24.80628,46.77524,Center
678405,مؤسسة ذروه سعد عبدالله الاحمري لصيانة السيارات,18.17048,42.77926,South
678264,مؤسسة علي حمدان محمد الشهري لصيانة السيارات,18.565,42.03842,
1139703,مؤسسة عبير عبدالله الجهني التجارية,0,0,
798221,مطعم كوكب الوادي لتقديم الوجبات,18.59424,42.69019,South
1052499,حلاق قصه رمز للحلاقة الرجالية,16.88741,42.56075,South
568218,صالون نايف صويدر الجهني للحلاقة,0,0,
678264,مؤسسة علي حمدان محمد الشهري لصيانة السيارات,18.565,42.03842,
677527,مؤسسة جميله محمد عامر الشهري للتجارة,18.70296,42.10709,
1116363,dukan karizma Establishment,24.64552,46.71768,Center
676437,مؤسسة توفي بات التجارية,18.353,41.97379,South
1053824,شركة أسدالله العالمية المحدودة,21.32715,39.23866,West
1241528,مؤسسة موضى مبارك ابراهيم القحطاني التجارية,0,0,
679019,بوفية شعبيات الخميس لتقديم الوجبات,0,0,
677088,صالون رشا ابراهيم أحمد مباركي للحلاقة,18.29244,42.76034,South
974450,مؤسسة عنوان الطعام التجارية,0,0,
676765,مؤسسة سلطان عبدالله ضيف الله القثامى للمقاولات العامة,21.44959,39.85688,West
677547,محل فاطمه مصلح حسن العتيبي للاثاث,21.47425,39.90088,West
679137,مؤسسة هواء سالم أحمد سفياني التجارية,21.33894,39.68416,West
679540,مطعم عريكة الراقي للأكلات الشعبية,21.3834,39.86827,West
676051,تموينات ابراهيم بن احمد بن محمدعلان مباركي للمواد الغذائية,21.43367,39.85224,West
339965,تموينات سلطان عبدالعزيز عبدالله بن سلطان للمواد الغذائية,24.68764,46.63939,Center
677209,مؤسسة فاطمه جابر صاهب المسعودي للعطور,21.41894,39.82529,West
677881,بوفية فطائر الساحلي لتقديم الوجبات,21.30131,39.68206,West
1080309,ربع شاي Establishment For Beverages,24.54629,46.66713,Center
676992,مؤسسة روعة الشوقية التجارية,21.36438,39.79225,West
970924,Ali ibn Abdullah ibn Ali AlMaliki Café For Beverages Establishment,0,0,
679633,مطعم عريكة الراقي للأكلات الشعبية,21.61549,39.69679,
686710,تموينات نوره ابراهيم بطاحي الحارثي للمواد الغذائية,21.46867,39.89899,West
850029,مؤسسة نوافذ طيبة للالمنيوم,24.45094,39.68832,North
678869,مغاسل عويضه تراحيب معتاد العالي للملابس,21.96029,39.38304,West
1207512,محل رد بالون لالعاب الأطفال,0,0,
675416,أسواق لمعة النظيم للمواد الغذائية,28.41829,36.46457,North
677526,مؤسسة ينابيع مصيف للتجارة,28.38566,36.57961,North
1197325,مؤسسة كابتين ستون,0,0,
678737,مقهى لحظة جوي لتقديم المشروبات,29.81589,38.918,North
383473,مؤسسة عائشه محمد بيشي مجربي التجارية,21.54534,39.2869,West
1140024,مؤسسة هند معدي الشهري التجارية,0,0,
963693,مؤسسة مشاوير للتوصيل للخدمات اللوجستية,21.59721,39.21254,West
678007,مركز فاطمه علي بن احمد العمري لصيانة السيارات,28.3936,36.55465,North
643020,مقهى المذاق الشمالي لتقديم المشروبات,28.90119,36.09165,North
887217,محل الارض الطيب واحد التجارية,18.53246,43.28101,South
677762,مغسلة ثامر ابراهيم سالم رفاده لخدمات السيارات,25.94859,37.22057,North
714962,MANSOUR RIZQ ALLAH ALHARTHI Establishment,0,0,
677820,محل اوتار اليل لتقديم المشروبات,26.23431,36.46196,North
1185836,Amwaj Nami Muid Alquthami Retail Store For food products,0,0,
647737,مؤسسة نجاح عبدالله غالي العنزي التجارية,24.57413,46.77589,Center
677144,مؤسسة فخامة المتميز للديكور,28.38776,36.55259,North
827101,شركة بسام عبيد المطيري التجارية,24.78636,46.74759,Center
678512,صالون همسة الفخامة للحلاقة الرجالية,24.71856,46.67334,
985303,Establishment NAWA DHAHI ABDULLAH ALHAZMI,0,0,
676624,بقالة رتاج يحي ابراهيم الاعجم للمواد الغذائية,17.37931,42.54256,South
673559,بقالة محمد علي محمد جابري للمواد الغذائية,16.59988,42.94576,South
677041,استديو اضواء العربية للتصوير الفوتوغرافي,17.23661,43.01711,South
619549,ملحمة بريق الانعام للحوم الطازجة,24.75454,46.66634,Center
679694,مؤسسة عبير احمد يحيى حريصي التجارية,17.03729,43.07429,South
524245,مؤسسة دارين عبدالرحيم عبدالمطلوب الحربي للصيانة,21.41685,39.20398,West
1153482,مؤسسة ساس لقطع الغيار,0,0,
1228443,مؤسسة أفق غلاء,27.47545,41.65569,North
1039774,Taihah Yahya Muhammad AlHaqawi Restaurant For fast food Establishment,24.59527,46.69422,Center
545095,مؤسسة أبراج الزينة التجارية,18.29341,42.35945,South
559580,مؤسسة النوادر المحترف للتجارة,16.86016,42.59398,South
679009,ورشة سرعة النجاح لمكينيكا السيارات,17.22727,43.00681,South
678960,مؤسسة صوت الجزيرة للتجارة ,16.96682,42.84054,South
677643,ملحمة الخرفان البلدي للحوم,17.38292,42.61756,South
960475,مؤسسة صالحه حمد ال كليب,0,0,
456906,مؤسسة وعد محمد هتاش الشمري لتأجير المعدات,27.52757,41.69049,North
900247,مؤسسة مطعم فاطمه علي ابوالحسن غيث لتقديم الوجبات,24.67104,46.84155,
721742,خياط وسام المع للخياطة,18.21047,42.49676,South
882829,مؤسسة شموخ ألوصول لقطع غيار السيارات,26.44072,50.05645,East
676123,مؤسسة ديوانية كرك لتقديم المشروبات,24.17069,47.21825,Center
674274,شركة سترون العالمية المحدودة,24.60303,46.61346,Center
775864,مؤسسة بن و بهار للتجارة,24.77547,46.83644,Center
674274,شركة سترون العالمية المحدودة,24.60303,46.61346,Center
683738,مطعم بيسان للوجبات السريعة,23.98988,47.13783,Center
372257,مؤسسة أبراج اثنين للاتصالات,0,0,
969455,مؤسسة فواحة الجنوب للخضار والفواكة,20.33675,41.1979,South
678221,محل ريف الصحراء للحوم الطازجة,24.54491,46.69126,Center
833623,مغسلة الديوان السريعة للملابس,18.51552,42.0383,South
675730,تموينات ولاء مضاحي بن قعيد الشيباني للمواد الغذائية,25.17278,46.33095,Center
677268,مؤسسة عبدالرحمن محمد ابراهيم الرماني للتجارة,24.56459,46.70586,Center
676289,مغاسل اختيارك الصح لخدمات السيارات,18.20682,42.81488,South
1066751,alwasail aldhakiya Establishment Organizing exhibitions and conferences,0,0,
676141,مؤسسة طلال محمد عبدالله الهتاني للمقاولات,19.52992,43.52799,South
969099,Establishment almasar alnadhif,18.2268,42.80425,South
895429,مؤسسة الرحال الخفيف التجارية,21.62028,39.16753,West
676141,مؤسسة طلال محمد عبدالله الهتاني للمقاولات,19.53019,43.52886,South
1066663,مؤسسة هند سالم باني الحربي للمقاولات العامة,0,0,
1192909,GONE BANANAS Establishment,0,0,
674949,مقهى حسنه سبران محمد الشهري لتقديم المشروبات,18.23543,42.50051,South
675149,مؤسسة هادي هذال عائض القحطاني للمقاولات,19.54106,43.5205,South
1208619,شركة فور مينار تريدينج,0,0,
675754,بوفية هادي هذال عائض القحطاني لتقديم الوجبات,24.79228,46.82534,Center
1069752,مؤسسة اشواق احمد كشموع مجمل للمواشي,0,0,
1104223,Aamer bin Saeed bin Aamer AlBayshi Establishment Commercial,0,0,
676732,مقهى حسنه سبران محمد الشهري لتقديم المشروبات,19.12183,41.91054,
674949,مقهى حسنه سبران محمد الشهري لتقديم المشروبات,18.23543,42.50051,South
1161760,خياط النجمة ذهبية للخياطة الرجالية,0,0,
1123750,ABDULLAH SALEH RUBAYAN ALMUTAANI Establishment,21.60906,39.1658,West
679642,مغسلة بياض السحاب لخدمات السيارات,24.41227,39.54918,North
676319,محل خير طيبه للاسماك,24.46355,39.58225,North
746207,مؤسسة ساره عبدالرحمن بن مساعد ال جرفين للزينة والتلميع,24.63145,46.84868,Center
1226517,Dana Kaif For sweets Establishment,0,0,
791811,مؤسسة محمد عبيد بن عابد المطرفى للتجارة,0,0,
1011502,مؤسسة شوق سعود محمد العنزي للتجارة,30.98302,41.03112,North
1125071,مؤسسة تمييز الراسي للتجارة,0,0,
676928,محل الحار الجديدة للمواد الغذائية,24.56443,39.95421,North
834777,مؤسسة ذكرى وهدية للزهور,24.72832,46.8234,Center
681484,مؤسسة الرهيب الذهبي للتنجيد,24.45386,39.60108,North
676319,محل خير طيبه للاسماك,24.46366,39.58225,North
1123516,مؤسسة حنان صفير حمدان البلوي للتجارة,26.25635,36.44979,North
680445,مطعم افران فرموزه للأكلات الشعبية,24.48676,39.59977,North
681817,مؤسسة روابط المتاجرة للتجارة,24.41852,39.61424,North
884759,مقهى اعلى مزاج لتقديم المشروبات,24.12196,47.25179,Center
681671,مغسلة لمعة الربوة لغسيل الملابس,24.44395,39.49217,North
677318,بنشر مرحبا المدينة لخدمات السيارات,24.49628,39.56576,North
1029834,AlSati AlHurr For Contracting Establishment,21.51647,39.23139,West
676806,مطعم كيان وان للأكلات الشعبية,24.40982,39.16182,North
810564,مؤسسة خياط العنود احمد بن عامر الشهري للخياطة النسائية,18.30367,42.72254,South
678127,مشغل دان طيبة للخياطة النسائية,24.49856,39.70031,North
793059,بقالة ساره سعيد علي الزهراني للمواد الغذائية,19.94716,41.24534,South
683677,مركز ألف نقطة للتجارة,24.4192,39.60009,North
395080,مؤسسة سليمان بن سالم بن سليمان الجهني لتجارة الجملة و التجزئة,24.46904,39.60449,North
678351,مخبز ركن الشهد للخبز,24.50547,39.61312,North
772459,مغسلة نور الحضارة لغسيل الملابس,23.89601,42.89621,Center
592395,Knooz Alarabiyya Markets For food products Establishment,24.42591,39.50902,North
1239368,مؤسسة المعاني الابتكارية لتجارة الجملة و التجزئة,0,0,
961981,مؤسسة دوران الشمس للزهور,0,0,
1213093,مؤسسة ربى مطر الزهراني التجارية,0,0,
1061357,مؤسسة صبري صالح مبيريك المطيري لتنجيد الاثاث,0,0,
884742,مؤسسة عباد بن عبدالله بن عويد العتيبي للمقاولات العامة,21.43075,39.86141,West
639587,شركة تميز المشاريع للمقاولات,24.6325,46.61248,Center
683115,مطعم رعد عبدالله علي القحطاني لتقديم الوجبات,18.09627,42.80876,South
972576,bayt alhasad Establishment,24.45174,39.64082,North
1057722,aniq wahid Establishment For Trading,0,0,
1210834,مؤسسة لمى فن الابداع,24.67084,46.84188,
1129526,Hussein Yahya Issa Maghfouri Shop For Trading Establishment,0,0,
1057737,Taraf wan Roasters,0,0,
916502,Shwayat Almadhaq Restaurant For Meals,24.67886,46.59005,Center
1196724,مؤسسة فوزيه نوار الحارثي,0,0,
867946,محل ورود المنارة للملابس الجاهزة,24.67104,46.84155,
865465,مؤسسة المائية للتشغيل والصيانة,21.26031,40.41054,South
1115382,ابتسام سليمان السرحان Establishment For Trading,0,0,
962759,مؤسسة لبسي فخم التجارية,21.27354,40.408,South
1126733,مطاعم بخاري بوينت,21.48822,39.36708,West
678682,مؤسسة نوف فتح الدين بخيت مبروك لتقديم الوجبات,0,0,
678682,مؤسسة نوف فتح الدين بخيت مبروك لتقديم الوجبات,0,0,
1124815,Alfajr Alakhire Office For Public Services,28.42084,36.47315,North
982393,safa alwifaq Establishment,0,0,
880340,مؤسسة هيا مبارك بن سعد الهاجري التجارية,26.27934,50.2117,East
1116487,EIIora Establishment For Decoration,24.1643,47.31851,Center
677937,مؤسسة جواهر مغاوي حسن ابوعيه التجارية,18.07772,42.21623,South
674359,ورشة حليمه محمد احمد الاسلمي لصيانة السيارات,18.52109,41.94899,
677524,تموينات علي حمود محمد عسيري للمواد الغذائية,18.66419,42.01576,
1134100,Rawabi AlAtheer Establishment For Trading,24.69502,46.84946,Center
678097,مؤسسة غلا احمد علي عسيري للصيانة,18.52164,41.94841,
673735,مؤسسة فروج المنار للدواجن,24.81883,46.77522,Center
947277,مؤسسة هندام البرنس للخياطة الرجالية,24.60194,46.59363,Center
674540,Sadiqah Abdulrahman Ali Faraj Shop For Trading Establishment,24.63581,46.71812,Center
634449,خياط ابداع اللمسات للخياطة,0,0,
687598,مغسلة السامي لغسيل الملابس,24.72805,46.81817,Center
684251,محل ثمار النوارة للخضار والفواكه,25.57464,47.15715,Center
674699,مؤسسة عين الكيان للتجارة,24.5564,46.78392,Center
674638,محل صديقه عبدالرحمن علي فرج للتجارة,21.47844,39.38075,West
674638,محل صديقه عبدالرحمن علي فرج للتجارة,21.59311,39.27699,West
674394,مغسلة جودة اللمعان للسيارات,24.55177,46.62867,Center
674667,مغسلة نوره عبدالعزيز حمد الحيدرى لغسيل الملابس,0,0,
509596,مؤسسة هنادي ناقي بن محسن الحربي لتقديم المشروبات,24.6631,46.70908,Center
669577,مقهى ديوانية الأجواد لتقديم المشروبات,18.62446,42.08367,
682318,مؤسسة فاطمه يحيى ابن عيسى السفياني التجارية,24.56912,46.77435,Center
674002,مؤسسة أشدق الرياده للعطور ومستحضرات التجميل,24.7946,46.77491,Center
682319,مؤسسة فاطمه يحيى ابن عيسى السفياني التجارية,24.71888,46.67249,
682460,مؤسسة متميز الشرق للملابس,24.78625,46.88004,Center
964106,بوفية الموج الاخضر الاولى لتقديم الوجبات,16.94135,42.83233,South
734453,مركز أحدث البرمجيات لصيانة السيارات,24.85233,46.57796,Center
1125071,مؤسسة تمييز الراسي للتجارة,0,0,
833392,مؤسسة امنه صديق صديق دبش للملابس الجاهزة,28.39482,45.95554,East
818993,مغسلة بدور محمد بن احمد الشهري للملابس,18.79917,42.04198,
675303,مغسلة جودة اللمعان للسيارات,24.58627,46.75899,Center
675142,مؤسسة أنور صالح عشوي العنزي للعباءات النسائية,24.87464,46.61549,Center
675141,مؤسسة أنور صالح عشوي العنزي للعباءات النسائية,0,0,
1208566,شركة فور مينار تريدينج,0,0,
675140,مؤسسة أنور صالح عشوي العنزي للعباءات النسائية,24.68786,46.85309,Center
675139,مؤسسة أنور صالح عشوي العنزي للعباءات النسائية,24.5951,46.69462,Center
969871,مؤسسة كافي فهد حبيب الشمري للتجارة,0,0,
681780,مؤسسة عالي المحبه للتجارة,18.29923,42.72344,South
871970,مؤسسة وليد عبدالله مناور الحربي التجارية,24.72517,46.82465,Center
766709,فوال بيت النخيل لتقديم الوجبات,18.81705,42.87955,South
677765,مغسلة مها مسفر ناصر القحطاني لغسيل الملابس,24.14389,47.35711,Center
681780,مؤسسة عالي المحبه للتجارة,18.29842,42.72351,South
678969,مؤسسة نايف مبارك بن سعد آل حماد التجارية,0,0,
678922,مطعم أجمل مضغوط لتقديم الوجبات,18.21271,42.502,South
681085,محل روعة المصيف للحوم الطازجة,18.09308,42.80649,South
1054753,مؤسسة سالم حمدان سالم الشمري للتشغيل والصيانة,0,0,
665028,مؤسسة ياسر بداح رثعان الحربي التجارية,24.79588,46.79752,Center
677099,بنشر محمد مصطفى بن صالح بالعبيد لخدمات السيارات,0,0,
682608,Almasateer For Trading Establishment,0,0,
679524,خطاط سعديه علي حسن الزهراني للخط والرسم,18.23712,42.78493,South
963015,مؤسسة تموينات ثمار تهامة للمواد الغذائية,18.45417,42.09373,South
678052,مؤسسة اروع مبني للمقاولات,18.30949,42.73717,South
677401,مطاعم مجيب نجيب سنان سيدم لتقديم الوجبات,0,0,
1138522,مؤسسة علي مشهور علي الشمراني التجارية,0,0,
439241,Muneera Mohammed Alhajri Commercial Establishment,26.47837,50.00653,East
681498,مؤسسة ركن الضمان للبطاريات,25.86708,43.50634,Center
1238931,مؤسسة مروج المستقبل التجارية,0,0,
1054193,LAILA MOHAMMED ARRAD Establishment,0,0,
675654,مؤسسة ساره مسلط عبدالله البقمي لتقديم الوجبات,24.72319,46.84811,Center
550249,Maali Naji Salfiq Alshammari Station For hydrocarbons Establishment,28.8829,44.74933,East
1052806,مصنع فوزيه عبدالله عامر الشهري للصناعة,24.67278,46.85325,Center
667764,مؤسسة مهنا صالح مرزوق الجهني للصيانة,24.79808,46.85655,Center
674712,محل الميزان الماسي للتجارة,24.53316,43.57778,Center
852623,ملحمة ناديه هداد عوده البذالي للحوم الطازجة,24.59649,46.72594,Center
655225,مؤسسة رونق غير التجارية,18.53069,41.9965,
970450,Establishment BADRIAH RABAH ALRESHIDI,26.98533,40.31151,North
965109,مؤسسة عبدالله فايز عامر الشهري التجارية,18.23894,42.78217,South
678399,محطة درة اسيا للوقود,29.62104,43.5364,East
1157940,مؤسسة لقمة ولذة الطيبين,0,0,
1053686,Establishment bayt alfahm,24.67278,46.85325,Center
678231,مطاعم مصطفى احمد علي الغامدي لتقديم الوجبات,25.92616,49.66428,East
